dateAndTime,packeryATP_lighthouse,npsbiWTP_lighthouse
04-25-2019 2100,27.5,26.5
04-25-2019 2200,28.1,27.4
04-25-2019 2300,28.8,27.5
04-26-2019 0000,28.9,27.2
04-26-2019 0100,24.7,26.7
04-26-2019 0200,24.2,26.6
04-26-2019 0300,23.9,25.7
04-26-2019 0400,23.6,25.8
04-26-2019 0500,23.8,25.4
04-26-2019 0600,23.7,25.5
04-26-2019 0700,23.2,25.6
04-26-2019 0800,23.2,25.6
04-26-2019 0900,21.8,25.4
04-26-2019 1000,22.0,25.1
04-26-2019 1100,21.2,24.9
04-26-2019 1200,21.7,24.9
04-26-2019 1300,23.0,24.7
04-26-2019 1400,23.5,24.9
04-26-2019 1500,24.4,25.3
04-26-2019 1600,25.4,25.8
04-26-2019 1700,26.5,26.4
04-26-2019 1800,26.1,26.8
04-26-2019 1900,26.1,27.3
04-26-2019 2000,26.2,27.6
04-26-2019 2100,25.7,27.8
04-26-2019 2200,25.7,28.0
04-26-2019 2300,25.6,28.0
04-27-2019 0000,25.2,28.0
04-27-2019 0100,24.6,27.1
04-27-2019 0200,24.2,26.8
04-27-2019 0300,24.1,26.8
04-27-2019 0400,23.7,26.7
04-27-2019 0500,23.4,26.0
04-27-2019 0600,23.2,25.7
04-27-2019 0700,23.2,25.7
04-27-2019 0800,22.9,25.6
04-27-2019 0900,22.7,25.2
04-27-2019 1000,22.6,25.0
04-27-2019 1100,22.4,25.0
04-27-2019 1200,22.4,24.8
04-27-2019 1300,23.2,24.7
04-27-2019 1400,23.8,25.0
04-27-2019 1500,24.2,25.0
04-27-2019 1600,24.5,25.4
04-27-2019 1700,24.2,25.9
04-27-2019 1800,25.0,26.4
04-27-2019 1900,24.5,26.9
04-27-2019 2000,24.9,27.1
04-27-2019 2100,24.4,27.2
04-27-2019 2200,24.3,27.4
04-27-2019 2300,24.3,27.3
04-28-2019 0000,24.0,27.0
04-28-2019 0100,23.6,26.6
04-28-2019 0200,23.5,26.2
04-28-2019 0300,23.4,25.8
04-28-2019 0400,23.4,25.5
04-28-2019 0500,23.2,25.4
04-28-2019 0600,23.1,25.2
04-28-2019 0700,23.1,25.3
04-28-2019 0800,23.1,24.8
04-28-2019 0900,23.1,24.8
04-28-2019 1000,23.0,25.2
04-28-2019 1100,23.2,25.0
04-28-2019 1200,23.2,24.8
04-28-2019 1300,23.6,24.5
04-28-2019 1400,24.0,24.9
04-28-2019 1500,24.5,24.8
04-28-2019 1600,24.8,25.4
04-28-2019 1700,25.0,25.9
04-28-2019 1800,25.1,25.8
04-28-2019 1900,24.4,26.5
04-28-2019 2000,24.7,26.1
04-28-2019 2100,24.1,26.4
04-28-2019 2200,24.4,26.6
04-28-2019 2300,24.2,27.4
04-29-2019 0000,24.1,26.5
04-29-2019 0100,24.0,26.0
04-29-2019 0200,23.9,25.7
04-29-2019 0300,23.9,25.9
04-29-2019 0400,23.9,25.6
04-29-2019 0500,23.9,25.1
04-29-2019 0600,23.8,25.0
04-29-2019 0700,23.7,25.2
04-29-2019 0800,23.6,25.1
04-29-2019 0900,23.5,25.0
04-29-2019 1000,23.5,25.1
04-29-2019 1100,23.5,24.9
04-29-2019 1200,23.5,24.9
04-29-2019 1300,23.9,24.8
04-29-2019 1400,24.2,25.0
04-29-2019 1500,24.4,25.2
04-29-2019 1600,24.8,25.4
04-29-2019 1700,24.8,25.5
04-29-2019 1800,25.3,25.6
04-29-2019 1900,24.7,25.6
04-29-2019 2000,25.1,25.4
04-29-2019 2100,25.2,25.5
04-29-2019 2200,24.6,25.5
04-29-2019 2300,24.9,25.4
04-30-2019 0000,24.8,25.4
04-30-2019 0100,24.6,25.3
04-30-2019 0200,24.5,25.3
04-30-2019 0300,24.6,25.2
04-30-2019 0400,24.7,25.3
04-30-2019 0500,24.9,25.3
04-30-2019 0600,24.9,25.3
04-30-2019 0700,24.8,25.2
04-30-2019 0800,24.8,25.2
04-30-2019 0900,24.7,25.1
04-30-2019 1000,24.6,25.0
04-30-2019 1100,24.7,24.9
04-30-2019 1200,24.4,24.9
04-30-2019 1300,24.7,24.9
04-30-2019 1400,24.9,24.9
04-30-2019 1500,25.3,25.2
04-30-2019 1600,25.5,25.4
04-30-2019 1700,25.8,25.7
04-30-2019 1800,26.0,26.1
04-30-2019 1900,26.3,26.5
04-30-2019 2000,26.0,27.1
04-30-2019 2100,25.8,27.0
04-30-2019 2200,25.5,26.1
04-30-2019 2300,25.5,26.0
05-01-2019 0000,25.4,26.0
05-01-2019 0100,25.3,26.0
05-01-2019 0200,25.2,26.4
05-01-2019 0300,25.1,25.8
05-01-2019 0400,25.1,25.7
05-01-2019 0500,25.2,25.7
05-01-2019 0600,25.0,25.7
05-01-2019 0700,24.9,25.6
05-01-2019 0800,24.8,25.6
05-01-2019 0900,24.6,25.6
05-01-2019 1000,24.4,25.4
05-01-2019 1100,24.5,25.4
05-01-2019 1200,24.7,25.6
05-01-2019 1300,24.7,25.5
05-01-2019 1400,25.1,25.5
05-01-2019 1500,25.3,25.5
05-01-2019 1600,25.7,25.8
05-01-2019 1700,25.3,26.1
05-01-2019 1800,25.7,26.4
05-01-2019 1900,26.0,26.7
05-01-2019 2000,25.9,26.8
05-01-2019 2100,25.8,26.9
05-01-2019 2200,25.9,27.1
05-01-2019 2300,25.7,27.3
05-02-2019 0000,25.6,27.1
05-02-2019 0100,25.7,26.6
05-02-2019 0200,25.5,26.5
05-02-2019 0300,25.4,26.4
05-02-2019 0400,25.2,26.3
05-02-2019 0500,25.0,26.1
05-02-2019 0600,25.1,26.0
05-02-2019 0700,25.2,26.1
05-02-2019 0800,25.0,26.1
05-02-2019 0900,24.9,26.0
05-02-2019 1000,24.8,26.0
05-02-2019 1100,24.6,26.1
05-02-2019 1200,24.4,25.7
05-02-2019 1300,24.6,25.8
05-02-2019 1400,25.2,25.5
05-02-2019 1500,25.4,26.2
05-02-2019 1600,24.9,25.6
05-02-2019 1700,25.1,26.4
05-02-2019 1800,25.3,26.8
05-02-2019 1900,25.6,27.4
05-02-2019 2000,25.5,28.5
05-02-2019 2100,25.6,28.5
05-02-2019 2200,25.5,27.7
05-02-2019 2300,25.5,27.7
05-03-2019 0000,25.1,27.5
05-03-2019 0100,24.9,27.5
05-03-2019 0200,25.1,27.5
05-03-2019 0300,25.0,27.3
05-03-2019 0400,25.0,26.8
05-03-2019 0500,24.8,27.5
05-03-2019 0600,24.7,27.2
05-03-2019 0700,24.7,27.0
05-03-2019 0800,24.5,26.9
05-03-2019 0900,24.5,26.8
05-03-2019 1000,24.5,26.2
05-03-2019 1100,24.6,26.2
05-03-2019 1200,24.6,26.4
05-03-2019 1300,24.6,26.1
05-03-2019 1400,24.5,25.7
05-03-2019 1500,21.5,26.2
05-03-2019 1600,19.7,25.9
05-03-2019 1700,21.8,25.8
05-03-2019 1800,25.2,25.9
05-03-2019 1900,25.7,26.5
05-03-2019 2000,25.4,26.9
05-03-2019 2100,25.3,26.9
05-03-2019 2200,24.8,27.1
05-03-2019 2300,25.0,27.5
05-04-2019 0000,24.5,27.9
05-04-2019 0100,24.5,27.2
05-04-2019 0200,24.4,26.7
05-04-2019 0300,24.5,26.7
05-04-2019 0400,24.6,26.6
05-04-2019 0500,24.7,26.5
05-04-2019 0600,20.2,26.3
05-04-2019 0700,20.5,25.9
05-04-2019 0800,21.4,25.6
05-04-2019 0900,21.7,25.5
05-04-2019 1000,21.8,25.2
05-04-2019 1100,22.2,25.3
05-04-2019 1200,22.0,25.1
05-04-2019 1300,23.3,25.4
05-04-2019 1400,22.2,25.3
05-04-2019 1500,22.1,25.4
05-04-2019 1600,22.5,25.6
05-04-2019 1700,24.6,25.9
05-04-2019 1800,24.7,26.4
05-04-2019 1900,25.0,26.8
05-04-2019 2000,25.6,27.1
05-04-2019 2100,26.2,27.4
05-04-2019 2200,25.4,27.6
05-04-2019 2300,25.0,27.7
05-05-2019 0000,24.8,27.7
05-05-2019 0100,24.8,27.6
05-05-2019 0200,24.5,27.5
05-05-2019 0300,24.4,27.8
05-05-2019 0400,24.5,26.8
05-05-2019 0500,24.5,26.6
05-05-2019 0600,24.0,26.6
05-05-2019 0700,23.9,26.5
05-05-2019 0800,24.2,26.4
05-05-2019 0900,24.1,26.4
05-05-2019 1000,23.9,26.5
05-05-2019 1100,24.6,26.2
05-05-2019 1200,24.3,25.8
05-05-2019 1300,24.6,25.7
05-05-2019 1400,24.8,26.0
05-05-2019 1500,24.7,26.2
05-05-2019 1600,25.0,26.6
05-05-2019 1700,24.9,27.1
05-05-2019 1800,24.8,27.4
05-05-2019 1900,24.9,28.3
05-05-2019 2000,24.9,28.3
05-05-2019 2100,25.1,28.6
05-05-2019 2200,25.0,30.2
05-05-2019 2300,25.0,30.4
05-06-2019 0000,24.9,30.1
05-06-2019 0100,24.7,28.2
05-06-2019 0200,24.6,27.8
05-06-2019 0300,24.6,27.4
05-06-2019 0400,24.7,27.4
05-06-2019 0500,24.5,27.4
05-06-2019 0600,24.4,26.8
05-06-2019 0700,24.2,26.7
05-06-2019 0800,24.1,26.4
05-06-2019 0900,24.1,26.4
05-06-2019 1000,24.3,26.4
05-06-2019 1100,24.2,26.4
05-06-2019 1200,24.3,26.0
05-06-2019 1300,24.4,25.7
05-06-2019 1400,24.5,25.9
05-06-2019 1500,24.7,26.4
05-06-2019 1600,24.9,26.1
05-06-2019 1700,24.8,26.2
05-06-2019 1800,24.7,26.2
05-06-2019 1900,20.5,26.1
05-06-2019 2000,22.6,25.7
05-06-2019 2100,23.2,26.2
05-06-2019 2200,25.5,26.3
05-06-2019 2300,25.2,26.4
05-07-2019 0000,24.8,26.5
05-07-2019 0100,24.8,26.4
05-07-2019 0200,24.7,26.1
05-07-2019 0300,24.6,25.8
05-07-2019 0400,24.7,25.7
05-07-2019 0500,24.8,25.5
05-07-2019 0600,24.9,25.5
05-07-2019 0700,24.9,25.8
05-07-2019 0800,24.8,25.6
05-07-2019 0900,24.9,25.5
05-07-2019 1000,24.7,25.6
05-07-2019 1100,25.0,25.6
05-07-2019 1200,24.9,25.5
05-07-2019 1300,25.0,25.5
05-07-2019 1400,25.1,25.6
05-07-2019 1500,25.2,25.8
05-07-2019 1600,25.4,26.3
05-07-2019 1700,25.7,26.8
05-07-2019 1800,25.6,27.2
05-07-2019 1900,25.7,27.6
05-07-2019 2000,26.0,27.7
05-07-2019 2100,26.2,27.7
05-07-2019 2200,26.2,27.6
05-07-2019 2300,26.2,28.2
05-08-2019 0000,25.9,28.3
05-08-2019 0100,25.5,27.6
05-08-2019 0200,24.8,27.3
05-08-2019 0300,25.1,26.9
05-08-2019 0400,25.3,26.7
05-08-2019 0500,25.3,26.5
05-08-2019 0600,25.1,26.4
05-08-2019 0700,25.2,26.5
05-08-2019 0800,25.2,26.3
05-08-2019 0900,24.6,26.3
05-08-2019 1000,24.9,26.1
05-08-2019 1100,25.3,26.0
05-08-2019 1200,25.3,25.8
05-08-2019 1300,25.4,25.7
05-08-2019 1400,25.9,25.9
05-08-2019 1500,26.3,26.3
05-08-2019 1600,26.5,26.6
05-08-2019 1700,26.5,26.9
05-08-2019 1800,26.9,27.2
05-08-2019 1900,27.4,27.6
05-08-2019 2000,26.4,27.7
05-08-2019 2100,26.4,27.9
05-08-2019 2200,26.7,28.3
05-08-2019 2300,26.6,28.3
05-09-2019 0000,26.3,28.2
05-09-2019 0100,26.2,28.2
05-09-2019 0200,26.1,27.9
05-09-2019 0300,26.1,27.6
05-09-2019 0400,26.0,27.4
05-09-2019 0500,25.9,27.6
05-09-2019 0600,25.8,27.4
05-09-2019 0700,26.0,27.1
05-09-2019 0800,25.7,27.2
05-09-2019 0900,25.8,27.2
05-09-2019 1000,25.7,27.1
05-09-2019 1100,25.6,27.1
05-09-2019 1200,25.6,26.7
05-09-2019 1300,25.6,26.7
05-09-2019 1400,25.8,26.9
05-09-2019 1500,26.0,27.1
05-09-2019 1600,26.3,27.3
05-09-2019 1700,26.2,27.3
05-09-2019 1800,26.6,27.7
05-09-2019 1900,27.4,28.1
05-09-2019 2000,26.6,28.4
05-09-2019 2100,26.4,28.9
05-09-2019 2200,26.2,28.9
05-09-2019 2300,26.2,29.1
05-10-2019 0000,26.0,29.2
05-10-2019 0100,26.0,29.2
05-10-2019 0200,26.0,28.9
05-10-2019 0300,26.0,28.6
05-10-2019 0400,26.3,28.2
05-10-2019 0500,25.9,28.1
05-10-2019 0600,22.8,28.1
05-10-2019 0700,23.4,27.7
05-10-2019 0800,23.8,27.7
05-10-2019 0900,23.7,27.5
05-10-2019 1000,23.1,27.4
05-10-2019 1100,22.6,26.9
05-10-2019 1200,22.2,25.7
05-10-2019 1300,22.8,25.5
05-10-2019 1400,22.9,25.2
05-10-2019 1500,23.0,25.5
05-10-2019 1600,23.9,26.0
05-10-2019 1700,24.6,26.1
05-10-2019 1800,21.3,27.0
05-10-2019 1900,21.9,27.1
05-10-2019 2000,22.4,27.1
05-10-2019 2100,22.1,27.1
05-10-2019 2200,22.4,27.0
05-10-2019 2300,21.6,26.9
05-11-2019 0000,21.6,26.6
05-11-2019 0100,22.0,26.3
05-11-2019 0200,22.1,26.2
05-11-2019 0300,21.8,26.2
05-11-2019 0400,21.0,26.0
05-11-2019 0500,20.7,25.8
05-11-2019 0600,20.6,25.6
05-11-2019 0700,21.5,25.3
05-11-2019 0800,21.6,25.3
05-11-2019 0900,21.5,25.1
05-11-2019 1000,20.6,25.1
05-11-2019 1100,20.4,24.9
05-11-2019 1200,19.8,24.8
05-11-2019 1300,20.2,24.7
05-11-2019 1400,20.2,24.6
05-11-2019 1500,19.9,24.5
05-11-2019 1600,20.4,24.3
05-11-2019 1700,20.7,24.2
05-11-2019 1800,20.7,24.3
05-11-2019 1900,20.3,24.2
05-11-2019 2000,19.9,24.2
05-11-2019 2100,19.5,24.3
05-11-2019 2200,20.2,24.4
05-11-2019 2300,20.3,24.5
05-12-2019 0000,20.7,24.2
05-12-2019 0100,21.1,23.8
05-12-2019 0200,20.9,23.8
05-12-2019 0300,20.6,23.7
05-12-2019 0400,20.9,23.5
05-12-2019 0500,20.7,23.5
05-12-2019 0600,20.2,23.5
05-12-2019 0700,19.5,23.6
05-12-2019 0800,18.9,23.3
05-12-2019 0900,19.1,23.1
05-12-2019 1000,19.1,23.0
05-12-2019 1100,18.7,22.8
05-12-2019 1200,18.6,22.6
05-12-2019 1300,18.8,22.6
05-12-2019 1400,19.4,22.6
05-12-2019 1500,20.1,22.6
05-12-2019 1600,20.5,22.9
05-12-2019 1700,21.7,23.2
05-12-2019 1800,21.8,23.6
05-12-2019 1900,22.1,23.3
05-12-2019 2000,22.3,23.7
05-12-2019 2100,22.5,23.9
05-12-2019 2200,22.7,24.1
05-12-2019 2300,22.9,24.5
05-13-2019 0000,23.0,24.3
05-13-2019 0100,23.1,24.2
05-13-2019 0200,23.2,24.2
05-13-2019 0300,23.3,24.1
05-13-2019 0400,23.5,24.0
05-13-2019 0500,23.4,24.0
05-13-2019 0600,23.5,24.0
05-13-2019 0700,23.6,23.7
05-13-2019 0800,23.5,23.6
05-13-2019 0900,23.4,23.5
05-13-2019 1000,23.5,23.6
05-13-2019 1100,23.4,23.4
05-13-2019 1200,23.4,23.3
05-13-2019 1300,23.6,23.4
05-13-2019 1400,23.7,23.6
05-13-2019 1500,23.8,23.7
05-13-2019 1600,23.9,23.8
05-13-2019 1700,23.9,23.8
05-13-2019 1800,24.0,24.1
05-13-2019 1900,23.9,24.2
05-13-2019 2000,23.8,24.2
05-13-2019 2100,23.7,24.2
05-13-2019 2200,23.8,24.4
05-13-2019 2300,23.8,24.4
05-14-2019 0000,23.8,24.4
05-14-2019 0100,23.8,24.3
05-14-2019 0200,23.7,24.2
05-14-2019 0300,23.9,24.1
05-14-2019 0400,23.9,24.0
05-14-2019 0500,23.8,23.9
05-14-2019 0600,23.7,23.7
05-14-2019 0700,23.7,23.6
05-14-2019 0800,23.6,23.7
05-14-2019 0900,23.3,23.8
05-14-2019 1000,23.2,23.8
05-14-2019 1100,23.1,23.7
05-14-2019 1200,23.6,23.5
05-14-2019 1300,23.7,23.6
05-14-2019 1400,24.1,23.6
05-14-2019 1500,24.1,23.7
05-14-2019 1600,24.3,24.1
05-14-2019 1700,24.4,24.5
05-14-2019 1800,24.7,25.0
05-14-2019 1900,25.2,25.5
05-14-2019 2000,25.2,25.8
05-14-2019 2100,25.2,26.3
05-14-2019 2200,25.2,26.6
05-14-2019 2300,25.0,26.9
05-15-2019 0000,24.9,27.3
05-15-2019 0100,24.8,26.9
05-15-2019 0200,24.7,26.8
05-15-2019 0300,24.7,26.3
05-15-2019 0400,24.9,26.1
05-15-2019 0500,24.8,26.1
05-15-2019 0600,24.8,25.7
05-15-2019 0700,24.8,25.7
05-15-2019 0800,24.5,25.7
05-15-2019 0900,24.2,25.5
05-15-2019 1000,24.2,25.4
05-15-2019 1100,24.2,25.2
05-15-2019 1200,24.2,25.3
05-15-2019 1300,24.5,25.1
05-15-2019 1400,24.6,25.3
05-15-2019 1500,25.0,25.5
05-15-2019 1600,25.1,25.8
05-15-2019 1700,25.1,26.0
05-15-2019 1800,25.1,26.5
05-15-2019 1900,25.0,26.8
05-15-2019 2000,25.1,27.2
05-15-2019 2100,25.1,27.4
05-15-2019 2200,25.0,27.8
05-15-2019 2300,25.0,28.0
05-16-2019 0000,25.1,27.8
05-16-2019 0100,25.0,27.9
05-16-2019 0200,24.9,27.5
05-16-2019 0300,24.9,27.2
05-16-2019 0400,24.9,27.1
05-16-2019 0500,25.0,26.6
05-16-2019 0600,24.9,26.5
05-16-2019 0700,24.8,26.3
05-16-2019 0800,24.7,26.3
05-16-2019 0900,24.6,26.3
05-16-2019 1000,24.4,26.2
05-16-2019 1100,24.5,26.1
05-16-2019 1200,24.4,25.9
05-16-2019 1300,24.9,25.9
05-16-2019 1400,24.9,25.7
05-16-2019 1500,25.2,26.1
05-16-2019 1600,25.3,26.6
05-16-2019 1700,25.6,26.8
05-16-2019 1800,25.5,27.3
05-16-2019 1900,25.7,27.7
05-16-2019 2000,25.9,28.2
05-16-2019 2100,26.0,28.7
05-16-2019 2200,25.9,28.7
05-16-2019 2300,25.9,28.8
05-17-2019 0000,25.7,28.7
05-17-2019 0100,25.5,28.5
05-17-2019 0200,25.5,28.0
05-17-2019 0300,25.4,27.5
05-17-2019 0400,25.4,27.6
05-17-2019 0500,25.3,27.5
05-17-2019 0600,25.3,27.1
05-17-2019 0700,25.3,27.0
05-17-2019 0800,25.2,27.0
05-17-2019 0900,25.1,26.9
05-17-2019 1000,25.3,26.8
05-17-2019 1100,25.2,26.7
05-17-2019 1200,25.3,26.6
05-17-2019 1300,25.4,26.6
05-17-2019 1400,26.2,26.5
05-17-2019 1500,26.2,26.5
05-17-2019 1600,26.3,26.7
05-17-2019 1700,26.6,27.1
05-17-2019 1800,26.9,27.3
05-17-2019 1900,27.0,27.7
05-17-2019 2000,27.0,28.1
05-17-2019 2100,26.9,28.3
05-17-2019 2200,27.3,28.5
05-17-2019 2300,26.8,28.5
05-18-2019 0000,26.8,28.3
05-18-2019 0100,26.7,28.6
05-18-2019 0200,26.6,28.7
05-18-2019 0300,26.4,27.7
05-18-2019 0400,26.4,27.7
05-18-2019 0500,26.4,27.8
05-18-2019 0600,26.3,27.4
05-18-2019 0700,26.3,27.4
05-18-2019 0800,26.3,27.2
05-18-2019 0900,26.3,27.1
05-18-2019 1000,26.3,26.9
05-18-2019 1100,26.3,26.8
05-18-2019 1200,26.4,26.8
05-18-2019 1300,26.5,26.9
05-18-2019 1400,26.9,27.0
05-18-2019 1500,27.1,27.2
05-18-2019 1600,27.1,27.4
05-18-2019 1700,27.4,27.6
05-18-2019 1800,27.7,27.8
05-18-2019 1900,27.3,27.9
05-18-2019 2000,27.9,28.1
05-18-2019 2100,27.9,28.3
05-18-2019 2200,27.7,28.5
05-18-2019 2300,27.5,28.6
05-19-2019 0000,27.4,28.4
05-19-2019 0100,27.2,28.3
05-19-2019 0200,27.0,28.1
05-19-2019 0300,26.9,28.0
05-19-2019 0400,26.9,28.0
05-19-2019 0500,26.9,27.9
05-19-2019 0600,26.7,27.8
05-19-2019 0700,26.7,27.8
05-19-2019 0800,26.7,27.8
05-19-2019 0900,26.5,27.7
05-19-2019 1000,26.4,27.7
05-19-2019 1100,26.4,27.6
05-19-2019 1200,26.2,27.6
05-19-2019 1300,26.5,27.6
05-19-2019 1400,26.9,27.7
05-19-2019 1500,27.3,27.9
05-19-2019 1600,27.4,28.2
05-19-2019 1700,27.3,28.6
05-19-2019 1800,27.7,28.8
05-19-2019 1900,27.3,28.8
05-19-2019 2000,27.1,29.6
05-19-2019 2100,27.1,29.5
05-19-2019 2200,27.2,29.6
05-19-2019 2300,27.3,29.8
05-20-2019 0000,27.3,29.9
05-20-2019 0100,27.2,29.9
05-20-2019 0200,27.0,29.7
05-20-2019 0300,27.1,29.2
05-20-2019 0400,27.1,29.1
05-20-2019 0500,27.0,28.8
05-20-2019 0600,27.1,28.8
05-20-2019 0700,27.2,28.7
05-20-2019 0800,27.2,28.5
05-20-2019 0900,27.2,28.5
05-20-2019 1000,27.3,28.4
05-20-2019 1100,27.1,28.4
05-20-2019 1200,27.1,28.4
05-20-2019 1300,27.1,28.3
05-20-2019 1400,27.5,28.2
05-20-2019 1500,27.7,28.3
05-20-2019 1600,27.7,28.5
05-20-2019 1700,27.9,28.8
05-20-2019 1800,27.9,29.1
05-20-2019 1900,28.0,29.4
05-20-2019 2000,28.3,29.6
05-20-2019 2100,28.3,29.8
05-20-2019 2200,28.0,29.9
05-20-2019 2300,27.9,29.8
05-21-2019 0000,27.7,29.6
05-21-2019 0100,27.6,29.4
05-21-2019 0200,27.7,29.2
05-21-2019 0300,27.6,29.0
05-21-2019 0400,27.6,28.8
05-21-2019 0500,27.4,28.7
05-21-2019 0600,27.5,28.6
05-21-2019 0700,27.3,28.4
05-21-2019 0800,27.1,28.1
05-21-2019 0900,27.1,27.9
05-21-2019 1000,26.9,27.7
05-21-2019 1100,26.8,27.6
05-21-2019 1200,26.7,27.5
05-21-2019 1300,26.9,27.5
05-21-2019 1400,27.3,27.6
05-21-2019 1500,27.4,27.7
05-21-2019 1600,27.8,27.9
05-21-2019 1700,27.6,28.0
05-21-2019 1800,28.3,28.4
05-21-2019 1900,28.7,28.9
05-21-2019 2000,28.3,29.2
05-21-2019 2100,28.4,29.3
05-21-2019 2200,28.4,29.4
05-21-2019 2300,28.2,29.3
05-22-2019 0000,28.1,29.3
05-22-2019 0100,27.6,29.1
05-22-2019 0200,27.5,28.9
05-22-2019 0300,27.4,28.7
05-22-2019 0400,27.3,28.5
05-22-2019 0500,27.3,28.4
05-22-2019 0600,27.1,28.3
05-22-2019 0700,26.8,28.1
05-22-2019 0800,26.8,28.1
05-22-2019 0900,26.8,28.0
05-22-2019 1000,26.7,27.9
05-22-2019 1100,26.6,27.8
05-22-2019 1200,26.6,27.7
05-22-2019 1300,26.9,27.6
05-22-2019 1400,27.2,27.6
05-22-2019 1500,27.8,27.8
05-22-2019 1600,28.1,28.1
05-22-2019 1700,28.3,28.5
05-22-2019 1800,28.1,29.1
05-22-2019 1900,28.4,29.5
05-22-2019 2000,28.3,29.8
05-22-2019 2100,28.8,30.0
05-22-2019 2200,28.6,30.1
05-22-2019 2300,28.2,29.8
05-23-2019 0000,28.2,30.0
05-23-2019 0100,27.9,29.6
05-23-2019 0200,27.8,29.5
05-23-2019 0300,27.7,29.2
05-23-2019 0400,27.8,29.1
05-23-2019 0500,27.7,29.0
05-23-2019 0600,27.5,28.8
05-23-2019 0700,27.4,28.8
05-23-2019 0800,27.2,28.5
05-23-2019 0900,27.2,28.2
05-23-2019 1000,27.2,28.0
05-23-2019 1100,27.1,28.0
05-23-2019 1200,27.2,27.7
05-23-2019 1300,27.3,27.7
05-23-2019 1400,27.6,27.9
05-23-2019 1500,27.8,28.1
05-23-2019 1600,28.0,28.5
05-23-2019 1700,28.4,29.0
05-23-2019 1800,28.2,29.4
05-23-2019 1900,28.4,29.8
05-23-2019 2000,28.3,30.2
05-23-2019 2100,28.5,30.3
05-23-2019 2200,28.5,30.5
05-23-2019 2300,28.4,30.6
05-24-2019 0000,28.2,30.5
05-24-2019 0100,27.7,30.2
05-24-2019 0200,27.5,29.8
05-24-2019 0300,27.5,29.4
05-24-2019 0400,27.4,29.0
05-24-2019 0500,27.3,28.8
05-24-2019 0600,27.2,28.8
05-24-2019 0700,27.1,28.8
05-24-2019 0800,27.0,28.5
05-24-2019 0900,26.9,28.3
05-24-2019 1000,26.9,28.1
05-24-2019 1100,26.7,27.8
05-24-2019 1200,26.8,27.8
05-24-2019 1300,27.1,27.8
05-24-2019 1400,27.4,27.8
05-24-2019 1500,27.8,28.1
05-24-2019 1600,28.1,28.5
05-24-2019 1700,28.3,28.9
05-24-2019 1800,28.6,29.4
05-24-2019 1900,28.1,29.8
05-24-2019 2000,28.0,30.2
05-24-2019 2100,28.1,30.4
05-24-2019 2200,28.1,30.2
05-24-2019 2300,27.8,30.2
05-25-2019 0000,27.7,29.8
05-25-2019 0100,27.3,29.8
05-25-2019 0200,27.3,29.6
05-25-2019 0300,27.4,29.1
05-25-2019 0400,27.5,29.1
05-25-2019 0500,27.4,29.1
05-25-2019 0600,27.1,28.7
05-25-2019 0700,27.1,28.8
05-25-2019 0800,27.2,28.7
05-25-2019 0900,27.2,28.6
05-25-2019 1000,27.0,28.2
05-25-2019 1100,27.0,28.0
05-25-2019 1200,26.9,27.7
05-25-2019 1300,27.3,27.6
05-25-2019 1400,27.6,27.8
05-25-2019 1500,28.1,28.2
05-25-2019 1600,28.0,28.6
05-25-2019 1700,28.2,29.0
05-25-2019 1800,28.5,29.4
05-25-2019 1900,28.6,29.8
05-25-2019 2000,28.6,30.1
05-25-2019 2100,28.3,30.3
05-25-2019 2200,28.9,30.2
05-25-2019 2300,28.2,30.2
05-26-2019 0000,27.9,30.1
05-26-2019 0100,27.7,29.7
05-26-2019 0200,27.5,29.4
05-26-2019 0300,27.4,29.2
05-26-2019 0400,27.4,29.0
05-26-2019 0500,27.4,28.9
05-26-2019 0600,27.2,28.7
05-26-2019 0700,27.1,28.7
05-26-2019 0800,27.0,28.5
05-26-2019 0900,26.9,28.2
05-26-2019 1000,26.8,28.2
05-26-2019 1100,26.8,27.9
05-26-2019 1200,26.8,27.6
05-26-2019 1300,27.0,27.4
05-26-2019 1400,27.6,27.5
05-26-2019 1500,27.5,27.9
05-26-2019 1600,27.5,28.1
05-26-2019 1700,28.4,28.6
05-26-2019 1800,28.1,29.1
05-26-2019 1900,28.6,29.4
05-26-2019 2000,28.1,29.7
05-26-2019 2100,28.6,29.8
05-26-2019 2200,27.9,30.0
05-26-2019 2300,27.9,30.1
05-27-2019 0000,27.5,29.7
05-27-2019 0100,27.2,29.5
05-27-2019 0200,27.2,30.0
05-27-2019 0300,27.0,29.6
05-27-2019 0400,27.0,29.1
05-27-2019 0500,26.9,28.8
05-27-2019 0600,26.8,28.7
05-27-2019 0700,26.8,28.4
05-27-2019 0800,26.8,28.3
05-27-2019 0900,26.7,27.8
05-27-2019 1000,26.6,27.7
05-27-2019 1100,26.5,27.4
05-27-2019 1200,26.5,27.3
05-27-2019 1300,27.0,27.3
05-27-2019 1400,27.5,27.3
05-27-2019 1500,27.8,27.6
05-27-2019 1600,28.0,28.0
05-27-2019 1700,28.4,28.5
05-27-2019 1800,28.5,28.8
05-27-2019 1900,28.3,29.2
05-27-2019 2000,28.8,29.5
05-27-2019 2100,29.0,29.7
05-27-2019 2200,28.2,29.7
05-27-2019 2300,28.4,29.7
05-28-2019 0000,28.2,29.4
05-28-2019 0100,27.9,29.1
05-28-2019 0200,27.7,28.7
05-28-2019 0300,27.4,28.4
